Dist Code,Year,State Code,State Name,Dist Name,RICE IRRIGATED AREA (1000 ha),WHEAT IRRIGATED AREA (1000 ha),KHARIF SORGHUM IRRIGATED AREA (1000 ha),RABI SORGHUM IRRIGATED AREA (1000 ha),SORGHUM IRRIGATED AREA (1000 ha),PEARL MILLET IRRIGATED AREA (1000 ha),MAIZE IRRIGATED AREA (1000 ha),FINGER MILLET IRRIGATED AREA (1000 ha),BARLEY IRRIGATED AREA (1000 ha),CHICKPEA IRRIGATED AREA (1000 ha),PIGEONPEA IRRIGATED AREA (1000 ha),MINOR PULSES IRRIGATED AREA (1000 ha),PULSES IRRIGATED AREA (1000 ha),GROUNDNUT IRRIGATED AREA (1000 ha),SESAMUM IRRIGATED AREA (1000 ha),LINSEED IRRIGATED AREA (1000 ha),SUGARCANE IRRIGATED AREA (1000 ha),COTTON IRRIGATED AREA (1000 ha),FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha),FODDER IRRIGATED AREA (1000 ha)
1044,2016,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,31.23,50.01,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.01,1.22,1.26,0.0,0.0,0.0,0.91,0.0,1.56,0.0
1044,2017,12,Uttar Pradesh,Santh Ravi Das Nagar Bhadoi,31.63,51.247,0.001,0.0,0.001,0.001,0.002,0.0,0.082,0.032,0.012,1.208,1.252,0.0,0.0,0.0,0.977,0.0,1.579,0.254
1045,2016,12,Uttar Pradesh,Santh Kabir Nagar,2.2,92.36,0.0,0.0,0.0,0.0,0.07,0.0,0.11,0.39,0.02,4.15,4.56,0.0,0.0,0.0,3.86,0.0,2.26,0.0
1045,2017,12,Uttar Pradesh,Santh Kabir Nagar,2.257,90.064,0.0,0.0,0.0,0.0,0.073,0.0,0.107,0.394,0.017,3.926,4.337,0.0,0.0,0.001,3.862,0.0,2.281,0.669
1046,2016,12,Uttar Pradesh,Shravasti,9.19,71.37,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.02,0.0,1.01,1.03,0.0,0.0,0.0,6.11,0.0,0.75,0.0
1046,2017,12,Uttar Pradesh,Shravasti,9.191,65.116,0.0,0.0,0.0,0.0,0.071,0.0,0.005,0.017,0.0,1.011,1.028,0.0,0.001,0.0,6.118,0.0,0.712,0.814
1047,2016,17,Assam,Bongaigaon,18.34,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,2017,17,Assam,Bongaigaon,18.11,0.03,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.68,0.0
1048,2016,17,Assam,Dhemaji,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,2017,17,Assam,Dhemaji,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
1049,2016,17,Assam,Hailakandi,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,2017,17,Assam,Hailakandi,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2016,17,Assam,Marigaon,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2017,17,Assam,Marigaon,4.11,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2016,17,Assam,Tinsukia,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2017,17,Assam,Tinsukia,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
1055,2016,14,Chhattisgarh,Dantewara,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.16,0.0
1055,2017,14,Chhattisgarh,Dantewara,0.029,0.01,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.013,0.0,0.02,0.033,0.0,0.0,0.001,0.0,0.0,0.194,0.0
1056,2016,14,Chhattisgarh,Dhamtari,146.65,0.55,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.79,0.0,0.08,0.87,0.0,0.01,0.0,0.03,0.0,1.97,0.0
1056,2017,14,Chhattisgarh,Dhamtari,106.193,3.734,0.0,0.0,0.0,0.0,0.968,0.0,0.0,15.749,0.0,0.258,16.007,0.009,0.014,0.0,0.031,0.0,1.51,0.005
1057,2016,6,Madhya Pradesh,Dindori,0.03,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.68,0.0
1057,2017,6,Madhya Pradesh,Dindori,0.02,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.35,0.53,0.0,0.0,0.0,0.0,0.0,0.31,0.0
1058,2016,6,Madhya Pradesh,Harda,0.71,157.24,0.0,0.0,0.0,0.0,0.0,0.0,0.02,20.55,0.0,0.52,21.08,0.0,0.01,0.0,0.26,0.0,0.94,0.929
1058,2017,6,Madhya Pradesh,Harda,0.33,129.67,0.0,0.0,0.0,0.0,1.1,0.0,0.0,50.9,0.0,0.24,51.14,0.0,0.01,0.0,0.16,0.0,0.41,0.296
1059,2016,14,Chhattisgarh,Janjgir,207.4,1.57,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.07,0.0,0.5,0.57,0.32,0.0,0.0,0.04,0.0,3.6,0.0
1059,2017,14,Chhattisgarh,Janjgir,208.108,1.324,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.128,0.0,0.389,0.517,0.254,0.0,0.0,0.018,0.0,3.289,0.0
1060,2016,6,Madhya Pradesh,Barwani,0.0,48.58,0.0,0.63,0.63,0.06,8.99,0.0,0.0,4.5,0.59,1.01,6.11,1.79,0.0,0.0,3.95,44.85,9.99,0.482
1060,2017,6,Madhya Pradesh,Barwani,0.0,51.92,0.03,1.14,1.17,0.08,8.79,0.0,0.0,11.15,1.31,0.87,13.34,1.78,0.02,0.0,4.39,44.91,10.32,0.707
1061,2016,6,Madhya Pradesh,Katni,53.3,100.01,0.0,0.01,0.01,0.0,0.12,0.0,0.21,16.38,0.0,2.41,18.79,0.0,0.0,0.02,0.11,0.0,5.65,0.005
1061,2017,6,Madhya Pradesh,Katni,67.93,123.51,0.0,0.0,0.0,0.0,0.11,0.0,0.15,13.09,0.0,2.23,15.32,0.0,0.0,0.0,0.11,0.0,3.65,0.0
1062,2016,6,Madhya Pradesh,Neemuch,0.0,47.57,0.0,0.0,0.0,0.0,0.0,0.0,1.36,3.16,0.0,1.6,4.76,0.0,0.0,0.96,0.01,0.02,2.61,1.147
1062,2017,6,Madhya Pradesh,Neemuch,0.0,49.09,0.0,0.0,0.0,0.0,0.0,0.0,1.07,12.99,0.0,1.63,14.63,0.0,0.0,2.4,0.01,0.14,2.07,0.99
1063,2016,6,Madhya Pradesh,Sheopur Kalan,28.81,88.48,0.0,0.0,0.0,0.0,0.0,0.0,0.28,8.1,0.0,0.05,8.15,0.0,0.0,0.06,0.01,0.08,0.57,0.862
1063,2017,6,Madhya Pradesh,Sheopur Kalan,26.2,77.91,0.0,0.0,0.0,0.0,0.0,0.0,0.27,15.11,0.0,0.03,15.14,0.0,0.0,0.07,0.0,0.19,0.5,0.789
1064,2016,6,Madhya Pradesh,Umaria,4.96,26.07,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.92,0.0,0.28,2.2,0.0,0.0,0.0,0.01,0.0,1.46,0.0
1064,2017,6,Madhya Pradesh,Umaria,7.01,27.59,0.0,0.0,0.0,0.0,0.0,0.0,0.05,2.16,0.0,0.37,2.53,0.0,0.0,0.0,0.03,0.0,0.91,0.0
1065,2016,14,Chhattisgarh,Koriya,3.05,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,1.59,0.0
1065,2017,14,Chhattisgarh,Koriya,3.039,3.081,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.008,0.0,0.098,0.106,0.0,0.0,0.01,0.0,0.0,1.655,0.0
1066,2016,14,Chhattisgarh,Jashpur,4.98,1.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.49,0.49,0.0,0.0,0.0,0.1,0.0,3.77,0.0
1066,2017,14,Chhattisgarh,Jashpur,4.373,0.853,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.432,0.432,0.0,0.0,0.0,0.103,0.0,3.217,0.0
1067,2016,14,Chhattisgarh,Korba,6.92,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.07,0.08,0.04,0.0,0.0,0.0,0.0,1.35,0.0
1067,2017,14,Chhattisgarh,Korba,7.549,0.227,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.016,0.0,0.059,0.075,0.043,0.0,0.0,0.0,0.0,1.099,0.0
1068,2016,14,Chhattisgarh,Kawardha,46.71,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.32,0.0,0.34,39.66,0.03,0.0,0.0,20.68,0.0,2.59,0.0
1068,2017,14,Chhattisgarh,Kawardha,50.012,5.386,0.0,0.0,0.0,0.0,0.002,0.0,0.0,44.958,0.0,0.481,45.439,0.095,0.0,0.004,22.211,0.0,2.361,0.0
1069,2016,14,Chhattisgarh,Mahasmund,121.35,1.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.07,0.0,0.59,0.66,0.32,0.0,0.0,0.02,0.0,1.81,0.006
1069,2017,14,Chhattisgarh,Mahasmund,117.516,1.569,0.0,0.0,0.0,0.0,0.089,0.0,0.0,0.14,0.0,0.519,0.659,0.35,0.003,0.001,0.005,0.0,1.384,0.006
1070,2016,14,Chhattisgarh,Kanker,24.6,0.25,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.01,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0.0,1.98,0.0
1070,2017,14,Chhattisgarh,Kanker,24.667,0.47,0.0,0.0,0.0,0.0,3.94,0.0,0.0,0.137,0.0,0.079,0.216,0.0,0.0,0.003,0.003,0.0,1.9,0.0
1071,2016,6,Madhya Pradesh,Anuppur,0.0,3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.11,0.28,0.0,0.0,0.0,0.0,0.0,1.31,0.0
1071,2017,6,Madhya Pradesh,Anuppur,0.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.21,0.0,0.0,0.0,0.0,0.0,1.15,0.0
1072,2016,7,Maharashtra,Gondia,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1072,2017,7,Maharashtra,Gondia,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1073,2016,7,Maharashtra,Hingoli,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1073,2017,7,Maharashtra,Hingoli,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1074,2016,7,Maharashtra,Nandurbar,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1074,2017,7,Maharashtra,Nandurbar,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1075,2016,7,Maharashtra,Washim,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1075,2017,7,Maharashtra,Washim,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1076,2016,7,Maharashtra,Mumbai sub,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1076,2017,7,Maharashtra,Mumbai sub,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
1077,2016,11,Tamil Nadu,Ariyalur,14.79,0.0,0.0,0.0,0.0,0.23,2.92,0.03,0.0,0.0,0.08,1.39,1.46,7.32,0.62,0.0,5.82,0.29,2.52,0.029
1077,2017,11,Tamil Nadu,Ariyalur,21.384,0.019,0.0,0.019,0.138,2.902,0.005,0.0,0.0,0.0,0.007,0.007,0.0,24.455,0.0,0.03,0.23,1.31,1.54,1.57
1080,2016,11,Tamil Nadu,Krishnagiri,15.99,0.0,0.04,0.05,0.09,0.29,2.48,3.83,0.0,0.0,0.07,0.4,0.47,1.6,0.0,0.0,0.86,1.08,12.41,0.384
1080,2017,11,Tamil Nadu,Krishnagiri,24.885,0.091,0.087,0.178,0.2,3.043,5.73,0.005,0.0,0.008,0.0,0.008,0.0,34.049,0.0,0.006,0.117,1.088,1.205,1.211
1081,2016,6,Madhya Pradesh,Ashoknagar,1.51,135.74,0.0,0.0,0.0,0.0,0.0,0.0,0.55,60.55,0.0,12.79,73.34,0.0,0.0,0.0,0.28,0.0,1.43,0.113
1081,2017,6,Madhya Pradesh,Ashoknagar,1.76,93.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,128.86,0.0,21.21,150.07,0.01,0.0,0.0,0.35,0.0,0.6,0.181
1082,2016,6,Madhya Pradesh,Burhanpur,0.0,11.06,0.0,0.0,0.0,0.0,7.32,0.0,0.0,4.53,0.68,0.14,5.35,0.0,0.0,0.0,6.58,17.02,21.04,0.0
1082,2017,6,Madhya Pradesh,Burhanpur,0.0,11.66,0.0,0.0,0.0,0.0,4.98,0.0,0.0,11.08,0.89,0.11,12.08,0.01,0.0,0.0,6.05,15.77,22.66,0.0
2001,2016,3,Gujarat,Tapi,29.8,5.7,3.6,2.6,6.2,0.0,1.5,0.0,0.0,0.9,1.1,7.6,9.6,4.2,0.0,0.0,26.7,0.6,9.9,0.0
2001,2017,3,Gujarat,Tapi,34.7,3.5,3.6,1.5,5.1,0.0,1.4,0.0,0.0,2.5,2.8,4.5,9.8,4.0,0.0,0.0,26.6,1.2,9.8,0.0
2002,2016,4,Haryana,Mewat,9.0,78.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2002,2017,4,Haryana,Mewat,11.0,74.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2003,2016,4,Haryana,Palwal,35.0,97.0,0.0,0.0,8.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0
2003,2017,4,Haryana,Palwal,36.0,94.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0
2004,2016,5,Karnataka,Ramanagaram,4.02,0.0,0.0,0.0,0.0,0.01,0.81,1.05,0.0,0.0,0.1,0.09,0.19,0.02,0.01,0.0,0.21,0.0,3.34,1.478
2004,2017,5,Karnataka,Ramanagaram,4.28,0.0,0.0,0.0,0.0,0.0,0.54,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,4.29,2.489
2005,2016,5,Karnataka,Chikkaballapur,1.37,0.0,0.0,0.0,0.0,0.0,12.31,1.5,0.0,0.0,1.59,0.06,1.65,0.34,0.0,0.0,0.1,0.11,21.29,0.202
2005,2017,5,Karnataka,Chikkaballapur,0.38,0.0,0.0,0.0,0.0,0.08,11.47,2.19,0.0,0.0,1.06,0.03,1.09,0.3,0.0,0.0,0.21,0.04,22.33,0.466
2006,2016,6,Madhya Pradesh,Alirajpur,0.0,20.3,0.0,0.38,0.38,0.1,6.73,0.0,0.01,8.4,0.0,0.25,8.65,0.59,0.03,0.0,0.01,0.46,0.91,0.104
2006,2017,6,Madhya Pradesh,Alirajpur,0.0,18.71,0.0,0.13,0.13,0.07,6.35,0.0,0.0,8.69,0.0,0.18,8.87,0.58,0.01,0.0,0.01,0.51,0.7,0.048
2007,2016,6,Madhya Pradesh,Singrauli,4.23,27.28,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.28,0.0,0.26,0.54,0.0,0.0,0.0,0.01,0.0,2.68,0.0
2007,2017,6,Madhya Pradesh,Singrauli,8.09,29.05,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.43,0.0,0.26,0.69,0.0,0.0,0.0,0.02,0.0,2.56,0.0
2009,2016,9,Punjab,Taran Taran,186.1,184.97,0.0,0.0,0.0,0.01,0.29,0.0,0.34,0.02,0.11,0.47,0.6,0.0,0.06,0.0,0.1,0.01,1.01,18.842
2009,2017,9,Punjab,Taran Taran,181.71,186.28,0.0,0.0,0.0,0.11,0.4,0.0,0.0,0.02,0.15,0.4,0.57,0.0,0.57,0.0,0.34,0.02,2.32,20.412
2010,2016,9,Punjab,Barnala,112.18,113.27,0.0,0.0,0.0,0.0,0.07,0.0,0.39,0.06,0.06,0.08,0.21,0.0,0.0,0.0,0.44,3.56,2.32,11.47
2010,2017,9,Punjab,Barnala,113.05,113.65,0.0,0.0,0.0,0.0,0.06,0.0,0.33,0.07,0.08,0.12,0.27,0.0,0.0,0.0,0.55,2.96,2.23,10.151
2011,2016,9,Punjab,S.A.S Nagar,31.15,50.11,0.0,0.0,0.0,0.33,4.42,0.0,0.03,0.04,0.04,0.26,0.34,0.0,0.0,0.0,1.11,0.0,4.56,10.67
2011,2017,9,Punjab,S.A.S Nagar,31.2,50.16,0.0,0.0,0.0,0.28,5.56,0.0,0.07,0.06,0.23,0.58,0.88,0.0,0.0,0.0,1.08,0.0,4.55,4.522
2012,2016,10,Rajasthan,Pratapgarh,0.0,63.63,0.0,0.0,0.0,0.0,0.35,0.0,1.31,12.21,0.0,9.87,22.08,0.0,0.01,1.29,0.0,0.03,0.47,1.115
2012,2017,10,Rajasthan,Pratapgarh,0.0,64.52,0.0,0.0,0.0,0.0,0.3,0.0,1.38,15.49,0.0,8.96,24.45,0.0,0.0,2.04,0.0,0.07,0.6,1.134
2013,2016,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,17.93,96.79,0.02,0.0,0.02,7.14,41.38,0.0,2.24,0.0,1.02,4.06,5.08,0.21,0.54,0.0,6.29,0.0,22.62,0.0
2013,2017,12,Uttar Pradesh,Kasganj Khansi Ram Nagar,17.965,96.936,0.024,0.0,0.024,7.09,41.531,0.0,2.244,0.0,1.03,4.067,5.097,0.209,0.526,0.0,6.165,0.0,22.501,5.11
2014,2016,14,Chhattisgarh,Bijapur,3.7,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
2014,2017,14,Chhattisgarh,Bijapur,3.817,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.113,0.0
2015,2016,14,Chhattisgarh,Narayanpur,0.09,0.01,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.0
2015,2017,14,Chhattisgarh,Narayanpur,0.005,0.024,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.059,0.0,0.008,0.067,0.0,0.0,0.002,0.0,0.0,0.078,0.0
2017,2016,17,Assam,Udalguri,17.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,2017,17,Assam,Udalguri,16.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2016,17,Assam,Baksa,16.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2017,17,Assam,Baksa,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.075,0.0,0.0,0.042,0.13,0.0,0.097,0.0
2019,2016,17,Assam,Chirang,8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.435,1.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2017,17,Assam,Chirang,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235,0.235,0.0,0.0,0.0,0.0,0.0,0.603,0.0
2020,2016,11,Tamil Nadu,Thiruppur,1.7,0.0,0.19,0.51,0.7,0.05,17.92,0.0,0.0,0.0,0.01,0.42,0.43,0.26,0.0,0.0,4.89,0.82,10.26,0.407
2020,2017,11,Tamil Nadu,Thiruppur,7.617,0.218,1.167,1.385,0.033,21.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.094,0.012,0.003,0.036,0.568,0.604,0.619
2023,2016,15,Jharkhand,Khunti,0.62,0.82,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.31,0.0,0.38,0.69,0.0,0.0,0.0,0.0,0.0,4.68,0.0
2023,2017,15,Jharkhand,Khunti,0.244,0.0,0.0,0.0,0.0,0.003,0.0,0.341,0.0,0.0,0.002,0.002,0.0,0.59,0.01,0.0,0.0,0.249,0.249,0.259
2024,2016,15,Jharkhand,Ramgadh,0.0,0.35,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,1.43,0.0
2024,2017,15,Jharkhand,Ramgadh,0.001,0.0,0.0,0.0,0.0,0.057,0.0,0.392,0.0,0.0,0.0,0.0,0.0,0.45,0.01,0.003,0.0,0.0,0.0,0.013
2025,2016,5,Karnataka,Yadagiri,89.77,0.11,0.0,1.6,1.6,2.4,0.21,0.0,0.0,1.69,10.12,0.68,12.5,29.8,0.04,0.0,1.36,19.04,1.53,0.0
2025,2017,5,Karnataka,Yadagiri,105.17,0.02,0.05,3.27,3.32,4.97,0.04,0.0,0.0,0.07,5.22,0.11,5.4,28.62,0.0,0.0,1.58,31.06,1.94,0.0
2026,2016,12,Uttar Pradesh,Amethi C.S.M.Nagar,95.3,99.24,0.0,0.0,0.0,0.0,0.07,0.0,0.35,0.17,0.02,5.82,6.01,0.0,0.0,0.0,1.45,0.0,5.44,0.0
2026,2017,12,Uttar Pradesh,Amethi C.S.M.Nagar,95.626,99.341,0.0,0.0,0.0,0.004,0.069,0.0,0.352,0.171,0.02,5.99,6.181,0.0,0.0,0.0,1.46,0.0,5.442,2.945
2027,2016,7,Maharashtra,Mumbai City,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
2027,2017,7,Maharashtra,Mumbai City,47.01976313276025,56.65204497035457,0.1080683886329922,0.3799574237125202,0.5046674108329201,1.9073150785567023,4.132510983763142,0.3079757120833313,0.8094260103953461,6.529436567757514,0.5356575902319936,3.2896311705700487,10.19107673706325,5.3981987760765175,0.2209658499351308,0.045850834082436766,7.5041996686820935,7.726752834214871,8.112705826170007,3.0313528880499003
2028,2016,17,Assam,Kamrup(Metro),2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0
2028,2017,17,Assam,Kamrup(Metro),1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.143,0.151,0.0,0.0,0.0,0.0,0.0,0.292,0.0
2030,2016,9,Punjab,Pathankot,22.42,27.94,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.01,0.0,0.07,0.09,0.0,0.0,0.0,2.88,0.0,1.32,2.887
2030,2017,9,Punjab,Pathankot,22.09,21.46,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.01,0.0,0.04,0.05,0.0,0.0,0.0,2.72,0.0,1.19,2.91
2031,2016,12,Uttar Pradesh,Sambhal,41.41,133.97,0.0,0.0,0.0,0.09,10.45,0.01,0.24,0.01,0.03,1.77,1.81,0.0,0.0,0.0,29.91,0.0,21.01,0.0
2031,2017,12,Uttar Pradesh,Sambhal,41.509,133.806,0.0,0.0,0.0,0.089,10.465,0.01,0.243,0.008,0.029,1.766,1.803,0.0,0.0,0.0,29.888,0.0,21.146,5.304
